r.squared,adj.r.squared,sigma,statistic,p.value,df,logLik,AIC,BIC,deviance,df.residual,nobs,area,month,resp
0.6347256608905771,0.6007466526013285,0.820209397159964,18.679934843519607,6.292065488423372e-16,8,-111.24292202681877,242.48584405363755,268.02461296964293,57.855937146298004,86,95,MAL,1,T1_mean
0.6041151120276151,0.5672886108208817,0.7122733301474473,16.404358063674994,1.7363066177012557e-14,8,-97.83861757028389,215.67723514056777,241.21600405657318,43.630663528182765,86,95,MAL,1,T1_absmax
0.6611359045376127,0.6296136630992512,1.0000594502488478,20.973632405880583,2.808655159200849e-17,8,-130.07715248122625,280.1543049624525,305.6930738784579,86.01022574675439,86,95,MAL,1,T1_absmin
0.633871389510306,0.5998129141159159,0.8006747506078219,18.61126730337179,6.929880825069789e-16,8,-108.95296036334247,237.90592072668494,263.4446896426904,55.13288483843721,86,95,MAL,1,T1_meanmax
0.6346686551460486,0.6006843439968439,0.8403001266642773,18.675342641479425,6.332783573546068e-16,8,-113.54186993091443,247.08373986182886,272.62250877783424,60.72497004699205,86,95,MAL,1,T1_meanmin
0.6230845708055323,0.5880226704153493,0.9201509241440916,17.770986851014758,2.2983817906931056e-15,8,-122.16583530643938,264.3316706128787,289.87043952888416,72.81428419547741,86,95,MAL,1,T2_mean
0.5825976681550514,0.5437695442624981,0.6826110465132409,15.004527897542449,1.522663635768461e-13,8,-93.79764920925867,207.59529841851733,233.13406733452274,40.072374310683564,86,95,MAL,1,T2_absmax
0.6500489738660977,0.6174953900396882,1.303854131650217,19.968584022344636,1.067702047001137e-16,8,-155.27734140197856,330.5546828039571,356.09345171996256,146.20306130943536,86,95,MAL,1,T2_absmin
0.6253827420913175,0.5905346250765564,0.8612844234815459,17.945955066278458,1.7857815255075513e-15,8,-115.88510849231079,251.77021698462158,277.308985900627,63.79573379934674,86,95,MAL,1,T2_meanmax
0.6209478669487735,0.5856872034091245,0.9907237054908089,17.610215027591476,2.901872599962363e-15,8,-129.1861440849984,278.3722881699968,303.9110570860022,84.41187761344375,86,95,MAL,1,T2_meanmin
0.5781964758400984,0.5384973206250487,1.2128087293499166,14.56445288843098,3.4844157369071473e-13,8,-146.7862361645202,313.5724723290404,339.00542015174045,125.02692618892551,85,94,MAL,1,T3_mean
0.423168410075273,0.36887837808235757,0.6774624481687453,7.7945875981523445,8.554652749393606e-8,8,-92.04626785636167,204.09253571272333,229.52548353542338,39.011206337697146,85,94,MAL,1,T3_absmax
0.5846964018715912,0.545609004400682,2.3738488984245025,14.958693586769337,1.8598125225275995e-13,8,-209.9141651003602,439.8283302007204,465.26127802342046,478.98848036685405,85,94,MAL,1,T3_absmin
0.5855584961732018,0.5465522369895031,1.0078218371233056,15.01191112471293,1.7098501101469655e-13,8,-129.38236849290828,278.76473698581657,304.1976848085166,86.33491270752054,85,94,MAL,1,T3_meanmax
0.5676657806336798,0.5269755011639083,1.4901180339500817,13.950894120926275,9.425550121993052e-13,8,-166.14237782777755,352.2847556555551,377.71770347825515,188.7383991837768,85,94,MAL,1,T3_meanmin
0.4459365148830367,0.28176955632986245,0.7506706657225416,2.7163597280057803,0.02462117517569338,8,-35.57913285286849,91.15826570573698,106.99345509029808,15.214674106160743,27,36,MAL,1,T4_mean
0.6803303343268963,0.5856133963496803,0.4181405836525761,7.182773734625471,4.419222109500409e-5,8,-14.513757066168461,49.02751413233692,64.86270351689802,4.72072178782756,27,36,MAL,1,T4_absmax
0.6616219701719396,0.5613618131858475,4.941159532188755,6.5990518074265445,8.836735807509028e-5,8,-103.41711085502108,226.83422171004216,242.66941109460325,659.2065531085744,27,36,MAL,1,T4_absmin
0.579953606553205,0.4554954159023028,0.2904062819245125,4.659826754029717,0.0011530633037229892,8,-1.3904327766520905,22.78086555330418,38.61605493786528,2.277066831692925,27,36,MAL,1,T4_meanmax
0.6027021073395034,0.48498421321787477,1.46347236198441,5.1198852293159325,6.018964672787817e-4,8,-59.612739806684246,139.2254796133685,155.06066899792958,57.82728656589016,27,36,MAL,1,T4_meanmin
0.7097898674498037,0.6794190396247831,0.8295580229987384,23.370777758815453,1.3136579478215343e-19,9,-112.99928286384919,247.99856572769838,276.20639583384457,59.18232016285548,86,96,MAL,2,T1_mean
0.6885159976650863,0.6559188346300372,0.7428725243157829,21.1219607339688,2.4822614037745582e-18,9,-102.40389770159254,226.80779540318508,255.01562550933127,47.459924514964094,86,96,MAL,2,T1_absmax
0.7248407035634705,0.6960449632387175,0.9628146167952052,25.17180303019995,1.4283468152928548e-20,9,-127.30019461995562,276.60038923991124,304.80821934605746,79.72303082304681,86,96,MAL,2,T1_absmin
0.7097514130234697,0.6793765608980189,0.8103818405488854,23.366415417995547,1.3209213071554096e-19,9,-110.75408172374549,243.50816344749097,271.7159935536372,56.477810564260324,86,96,MAL,2,T1_meanmax
0.7104240863050878,0.6801196302207365,0.8468279422116954,23.442891841637085,1.199333677292464e-19,9,-114.97731290375751,251.95462580751501,280.16245591366123,61.672110479102535,86,96,MAL,2,T1_meanmin
0.7059045681958365,0.6751271392860985,0.9050998917126926,22.935787465095466,2.284366053507722e-19,9,-121.36589969349372,264.7317993869874,292.9396294931336,70.45170000213619,86,96,MAL,2,T2_mean
0.6894752452427583,0.6569784685821167,0.7309222628511459,21.216727198602914,2.184206365573101e-18,9,-100.84703204557324,223.6940640911465,251.90189419729268,45.94527247250381,86,96,MAL,2,T2_absmax
